Code,Title,id
XA8NU3,Dorsal naviculocuneiform ligament,14506
XA86X4,Dorsal talonavicular ligament,14507
XA9E13,Dorsal tarsometatarsal ligament,14508
XA2FV7,Inferior transverse ligament of ankle,14509
XA16V1,Intercuneiform ligament,14510
XA7075,Dorsal intercuneiform ligament,14511
XA5HQ7,Plantar intercuneiform ligament,14512
XA4XJ2,Interosseous talocalcaneal ligament,14513
XA6NS2,Long plantar ligament,14514
XA59U6,Plantar accessory ligament,14515
XA87B0,Plantar aponeurosis,14516
XA4N86,Plantar calcaneocuboid ligament,14517
XA5KN3,Plantar calcaneonavicular ligament,14518
XA2NX5,Plantar cuboideonavicular ligament,14519
XA18T4,Plantar intermetatarsal ligament,14520
XA1747,Plantar naviculocuneiform ligament,14521
XA71L9,Plantar tarsometatarsal ligament,14522
XA2D55,Posterior inferior ligament,14523
XA93E6,Posterior talofibular ligament,14524
XA6RA3,Posterior tibiofibular ligament,14525
XA6546,Talocalcaneal ligament,14526
XA93N5,Anterior talocalcaneal ligament,14527
XA4VX8,Lateral talocalcaneal ligament,14528
XA09E2,Medial talocalcaneal ligament,14529
XA60T4,Posterior talocalcaneal ligament,14530
XA5BX0,Transverse metatarsal ligament,14531
XA2P74,Ligaments and joints of multiple sites,14532
XA4EJ6,Number of joints,14533
XA4EJ6,Multiple Joints,14534
XA1CK9,Oligoarticular,14535
XA3FU7,Polyarticular,14536
XA02P3,Multiple large joints only,14537
XA2SK7,Multiple small joints only,14538
XA3BZ3,Both large and small joints,14539
XA5X22,Large joints only with cervical spine or temporomandibular involvement,14540
XA4BF0,Monoarticular,14541
XA5XD5,Number of Ligaments,14542
XA5XD5,Multiple ligaments,14543
XA5NN2,Single ligament,14544
XA8YS7,Cartilage,14545
XA8YS7,Elastic cartilage,14546
XA8VH7,Fibrous cartilage,14547
XA2686,Hyaline cartilage,14548
XA3NV3,Articular cartilage,14549
XA6958,Costal cartilage,14550
XA2JQ8,Muscles,14551
XA2JQ8,Muscles of the head and neck,14552
XA2SJ6,Alaeque nasi muscle,14553
XA2QF2,Anterior auricularis muscle,14554
XA3SS4,Aryepiglotticus muscle,14555
XA8GG0,Buccinator muscle,14556
XA0UH6,Constrictor of pharynx - inferior muscle,14557
XA3S80,Constrictor of pharynx - middle muscle,14558
XA9568,Constrictor of pharynx - superior muscle,14559
XA01U4,Corrugator supercilii muscle,14560
XA7W64,Cricothyroid muscle,14561
XA04G0,Depressor anguli oris muscle,14562
XA60C8,Depressor labii inferioris muscle,14563
XA2967,Digastric muscle,14564
XA09D1,Frontalis muscle,14565
XA50R5,Genioglossus muscle,14566
XA5YU7,Geniohyoid muscle,14567
XA5DX5,Hyoglossus muscle,14568
XA3PY5,Hyoid muscle,14569
XA31C3,Intrinsic muscles of tongue,14570
XA5WQ9,Lateral cricoarytenoid muscle,14571
XA8ZB7,Lateral pterygoid muscle,14572
XA75X0,Levator anguli oris muscle,14573
XA1490,Levator labii superioris muscle,14574
XA5LP4,Levator veli palatini muscle,14575
XA6YE6,Longus capitis muscle,14576
XA8EM8,Longus colli muscle,14577
XA2VD8,Masseter muscle,14578
XA2DX4,Medial pterygoid muscle,14579
XA0U25,Mentalis muscle,14580
XA8AR7,Musculus uvulae muscle,14581
XA83A9,Mylohyoid muscle,14582
XA0Y41,Nasalis muscle,14583
XA59J0,Oblique arytenoid muscle,14584
XA8L72,Oblique auricularis muscle,14585
XA6LS5,Obliquus capitis inferior muscle,14586
XA0X13,Obliquus capitis superior muscle,14587
XA4RN7,Omohyoid muscle,14588
XA0ZM1,Orbicularis oculi muscle,14589
XA55R2,Orbicularis oris muscle,14590
XA2U72,Palatoglossus muscle,14591
XA1PG4,Palatopharyngeus muscle,14592
XA17T6,Platysma muscle,14593
XA8C48,Posterior auricularis muscle,14594
XA9RS8,Posterior cricoarytenoid muscle,14595
XA6648,Procerus muscle,14596
XA16A4,Rectus capitis anterior muscle,14597
XA0JK2,Rectus capitis lateralis muscle,14598
XA20Q8,Rectus capitis posterior major muscle,14599
XA80F2,Rectus capitis posterior minor muscle,14600
XA49A7,Risorius muscle,14601
XA81P5,Salpingopharyngeus muscle,14602
XA0JF1,Scalenus anterior muscle,14603
XA6S71,Scalenus medius muscle,14604
XA3TF5,Scalenus minimus muscle,14605
XA35K5,Scalenus posterior muscle,14606
XA58T9,Splenius capitis muscle,14607
XA6095,Splenius cervicis muscle,14608
XA8D61,Stapedius muscle,14609
XA2H61,Sternocleidomastoid muscle,14610
XA5QR5,Sternohyoid muscle,14611
XA9H91,Sternothyroid muscle,14612
XA5L15,Styloglossus muscle,14613
XA1TY3,Stylohyoid muscle,14614
XA9AM5,Stylopharyngeus muscle,14615
XA8SW4,Superior auricularis muscle,14616
XA01H9,Temporalis muscle,14617
XA1CQ1,Temporoparietalis muscle,14618
XA42R7,Tensor tympani muscle,14619
XA7LF2,Tensor veli palatini muscle,14620
XA8352,Thyroarytenoid muscle,14621
XA2ZL4,Thyroepiglotticus muscle,14622
XA87S0,Thyrohyoid muscle,14623
XA3856,Transverse arytenoid muscle,14624
XA9AU8,Transverse auricularis muscle,14625
XA0M12,Vocalis muscle,14626
XA37U4,Zygomaticus major muscle,14627
XA2AP2,Zygomaticus minor muscle,14628
XA19W0,Muscle of the thorax,14629
XA2JL0,Diaphragm,14630
XA6RW0,External intercostal muscle,14631
XA3P12,Innermost intercostal muscle,14632
XA1256,Internal intercostal muscle,14633
XA7NL0,Levator costarum muscle,14634
XA1QH6,Pectoralis major muscle,14635
XA0SB2,Pectoralis minor muscle,14636
XA7QL8,Serratus anterior muscle,14637
XA44Y8,Subcostalis muscle,14638
XA3G64,Transversus thoracis muscle,14639
XA8PG5,Muscle of the abdomen,14640
XA3TW8,External oblique abdominis muscle,14641
XA9B36,Internal oblique abdominis muscle,14642
XA43E9,Psoas major muscle,14643
XA7DA1,Psoas minor muscle,14644
XA6AY9,Pyramidalis muscle,14645
XA1GP3,Quadratus lumborum muscle,14646
XA1N65,Rectus abdominis muscle,14647
XA9FR3,Transversus abdominis muscle,14648
XA8Z76,Muscle of the back,14649
XA19S9,Iliocostalis muscle,14650
XA8YU1,Interspinales muscle,14651
XA02Z7,Intertransversarii muscle,14652
XA9AG9,Latissimus dorsi muscle,14653
XA00C1,Levator scapulae muscle,14654
XA6MB7,Longissimus muscle,14655
XA8512,Multifidus muscle,14656
XA25S1,Rhomboid major muscle,14657
XA5GH5,Rhomboid minor muscle,14658
XA76Q0,Rotatores muscle,14659
XA60Q0,Semispinalis muscle,14660
XA4A47,Serratus posterior inferior muscle,14661
XA15B6,Serratus posterior superior muscle,14662
XA0U57,Spinalis muscle,14663
XA7RM2,Teres major muscle,14664
XA86Q8,Trapezius muscle,14665
XA2J71,Muscles of the pelvis and perineum,14666
XA2E07,Bulbospongiosus muscle,14667
XA5FZ1,Cremaster muscle,14668
XA8HG2,Dartos muscle,14669
XA2LG6,Deep transverse perinei muscle,14670
XA3YC6,Iliococcygeus muscle,14671
XA73H8,Ischiocavernosus muscle,14672
XA9T66,Levator ani-coccygeus muscle,14673
XA3HP4,Pubococcygeus muscle,14674
XA7MM8,Puborectalis muscle,14675
XA4RK4,Pubovaginalis muscle,14676
XA8FT0,Sphincter urethrae muscle,14677
XA56U7,Superficial transverse perinei muscle,14678
XA4Z20,Muscles of the upper extremity,14679
XA90T3,Abductor digiti minimi muscle (hand),14680
XA0Z05,Abductor pollicis brevis muscle,14681
XA7PS1,Abductor pollicis longus muscle,14682
XA54Z7,Adductor pollicis muscle,14683
XA2583,Anconeus muscle,14684
XA0GV5,Articularis cubiti muscle,14685
XA1KL5,Biceps brachii muscle,14686
XA0481,Long head of the biceps brachii muscle,14687
XA3J17,Short head of the biceps brachii muscle,14688
XA6CR7,Brachialis muscle,14689
XA2ZN1,Brachioradialis muscle,14690
XA0TQ5,Coracobrachialis muscle,14691
XA3VN0,Deltoid muscle,14692
XA4U40,Extensor carpi radialis brevis,14693
XA8824,Extensor carpi radialis longus muscle,14694
XA9304,Extensor carpi ulnaris muscle,14695
XA0T60,Extensor digiti minimi muscle (hand),14696
XA7QU8,Extensor digitorum muscle (hand),14697
XA1AV6,Extensor indicis muscle,14698
XA4V20,Extensor pollicis brevis muscle,14699
XA0CS4,Extensor pollicis longus muscle,14700
XA0S07,Flexor carpi radialis muscle,14701
XA4HV9,Flexor carpi ulnaris muscle,14702
XA3UK3,Flexor digiti minimi brevis muscle (hand),14703
XA4Z43,Flexor digitorum profundus muscle,14704
XA1NW3,Flexor digitorum superficialis muscle,14705
XA5QD0,Flexor pollicis brevis muscle,14706
XA3GQ7,Flexor pollicis longus muscle,14707
XA6463,Interossei of the hand muscle,14708
XA2QW3,Dorsal interossei of the hand muscle,14709
XA5055,Palmar interossei of the hand muscle,14710
XA9B77,Lumbricals of hand muscle,14711
XA4RW9,Opponens digiti minimi muscle (hand),14712
XA0Q73,Opponens pollicis muscle,14713
XA9KL5,Palmaris brevis muscle,14714
XA6P76,Palmaris longus muscle,14715
XA91W0,Pronator quadratus muscle,14716
XA58Z6,Pronator teres muscle,14717
XA3DL4,Rotator cuff muscle,14718
XA7E49,Infraspinatus muscle,14719
XA1QF1,Subscapularis muscle,14720
XA74P3,Supraspinatus muscle,14721
XA3CP1,Teres minor muscle,14722
XA90Z6,Supinator muscle,14723
XA2EB2,Triceps brachii muscle,14724
XA47J0,Muscles of the lower extremity,14725
XA0W07,Abductor digiti minimi muscle (foot),14726
XA7119,Abductor hallucis muscle,14727
XA8GU7,Adductor brevis muscle,14728
XA0FW7,Adductor hallucis muscle,14729
XA01U3,Adductor longus muscle,14730
XA8HR3,Adductor magnus muscle,14731
XA0DE1,Articularis genu muscle,14732
XA3CB9,Biceps femoris muscle,14733
XA7FZ1,Extensor digitorum brevis muscle (foot),14734
XA24U7,Extensor digitorum longus muscle (foot),14735
XA3T27,Extensor hallucis brevis muscle,14736
XA7R67,Extensor hallucis longus muscle,14737
XA20W3,Flexor digiti minimi brevis muscle (foot),14738
XA97C3,Flexor digitorum brevis muscle,14739
XA23Q3,Flexor digitorum longus muscle (foot),14740
XA3MB7,Flexor hallucis brevis muscle,14741
XA7E33,Flexor hallucis longus muscle,14742
XA1PK6,Gastrocnemius muscle,14743
XA7PN8,Gemellus inferior muscle,14744
XA0472,Gemellus superior muscle,14745
XA1HH2,Gracilis muscle,14746
XA0200,Iliacus muscle,14747
XA15P6,Interossei - dorsal of foot muscle,14748
XA8TS8,Interossei - plantar of foot muscle,14749
XA7PN0,Lumbricals of foot muscle,14750
XA7Y24,Obturator externus muscle,14751
XA11E8,Obturator internus muscle,14752
XA9E00,Pectineus muscle,14753
XA26M7,Peroneus brevis muscle,14754
XA3P60,Peroneus longus muscle,14755
XA9D52,Peroneus tertius muscle,14756
XA7XS8,Piriformis muscle,14757
XA7W96,Plantaris muscle,14758
XA8CL8,Popliteus muscle,14759
XA41G3,Quadratus plantae muscle,14760
XA1BT5,Quadriceps femoris muscle,14761
XA5447,Rectus femoris muscle,14762
XA5CE3,Sartorius muscle,14763
XA5AM5,Semimembranosus muscle,14764
XA2EK1,Semitendinosus muscle,14765
XA5B83,Soleus muscle,14766
XA02U9,Tibialis anterior muscle,14767
XA3VR3,Tibialis posterior muscle,14768
XA33F6,Vastus intermedius muscle,14769
XA00Z6,Vastus lateralis muscle,14770
XA9RD2,Vastus medialis muscle,14771
XA48F2,Gluteus maximus muscle,14772
XA5VJ8,Gluteus medius muscle,14773
XA7BY4,Gluteus minimus muscle,14774
XA11U3,Tensor fasciae lata muscle,14775
XA3PP9,Tendons,14776
XA3PP9,Tendons of the head and neck,14777
XA46A9,Alaeque nasi tendon,14778
XA6J99,Aryepiglotticus tendon,14779
XA8XC7,Auricularis tendon,14780
XA3163,Buccinator tendon,14781
XA6L11,Corrugator supercilii tendon,14782
XA01X1,Cricothyroid tendon,14783
XA28X5,Depressor anguli oris tendon,14784
XA6WZ3,Depressor labii inferioris tendon,14785
XA5S69,Digastric tendon,14786
XA5CP4,Frontalis tendon,14787
XA6BT8,Genioglossus tendon,14788
XA9L90,Geniohyoid tendon,14789
XA8N10,Hyoglossus tendon,14790
XA7EE6,Hyoid tendon,14791
XA3ZA2,Inferior oblique tendon,14792
XA7HT8,Inferior rectus tendon,14793
XA1394,Lateral cricoarytenoid tendon,14794
XA6PK4,Lateral pterygoid tendon,14795
XA3LT8,Lateral rectus tendon,14796
XA7653,Levator anguli oris tendon,14797
XA0YK7,Levator labii superioris tendon,14798
XA61C9,Levator palpebrae superioris tendon,14799
XA7VD7,Levator veli palatini tendon,14800
XA1FR7,Longus capitis tendon,14801
XA0UD3,Longus colli tendon,14802
XA1FB3,Masseter tendon,14803
XA8F95,Medial pterygoid tendon,14804
XA6SG3,Medial rectus tendon,14805
XA7JW2,Mentalis tendon,14806
XA7ZZ8,Mylohyoid tendon,14807
XA7NU6,Nasalis tendon,14808
XA5Q22,Oblique arytenoid tendon,14809
XA8AT8,Obliquus capitis inferior tendon,14810
XA39M0,Obliquus capitis superior tendon,14811
XA2JY6,Omohyoid tendon,14812
XA65X4,Orbicularis oculi tendon,14813
XA0W74,Orbicularis oris tendon,14814
XA6SX4,Palatoglossus tendon,14815
XA6LA2,Palatopharyngeus tendon,14816
XA4758,Platysma tendon,14817
XA0AE2,Posterior cricoarytenoid ligament,14818
XA5HD8,Procerus tendon,14819
XA8CQ6,Rectus capitis anterior tendon,14820
XA4RG2,Rectus capitis lateralis tendon,14821
XA6WL6,Rectus capitis posterior major tendon,14822
XA1XH8,Rectus capitis posterior minor tendon,14823
XA9450,Risorius tendon,14824
XA0SH8,Salpingopharyngeus tendon,14825
XA3XC1,Scalene tendon,14826
XA45L1,scalenus anterior tendon,14827
XA7XV7,scalenus medius tendon,14828
XA7NL5,scalenus minimus tendon,14829
XA9HH7,scalenus posterior tendon,14830
XA39C9,Splenius capitis tendon,14831
XA2HL1,Splenius cervicis tendon,14832
XA8W69,Stapedius tendon,14833
XA70V9,Sternocleidomastoid tendon,14834
XA6S11,Sternohyoid tendon,14835
XA4VX2,Sternothyroid tendon,14836
XA90J0,Styloglossus tendon,14837
XA20E0,Stylohyoid tendon,14838
XA7GV2,Stylopharyngeus tendon,14839
XA5ES8,Superior oblique tendon,14840
XA3ZN4,Superior rectus tendon,14841
XA7D16,Temporalis tendon,14842
XA8BT2,Temporoparietalis tendon,14843
XA5956,Tensor tympani tendon,14844
XA2W44,Tensor veli palatini tendon,14845
XA4ME3,Thyroarytenoid tendon,14846
XA0CT5,Thyroepiglotticus tendon,14847
XA9YC3,Transverse arytenoid tendon,14848
XA4CN7,Vocalis tendon,14849
XA0XQ7,Zygomaticus major tendon,14850
XA0SZ1,Zygomaticus minor tendon,14851
XA3SA1,Tendons of the thorax,14852
XA9N29,Diaphragm tendon,14853
XA5WL5,Intercostals external tendon,14854
XA8FV0,Intercostals innermost tendon,14855
XA92E2,Intercostals internal tendon,14856
XA5R18,Levatores costarum tendon,14857
XA3C70,Pectoralis major tendon,14858
XA40K0,Pectoralis minor tendon,14859
XA91D0,Serratus anterior tendon,14860
XA7J14,Serratus posterior inferior tendon,14861
XA0MH0,Serratus posterior superior tendon,14862
XA8WS6,Subcostalis tendon,14863
XA3XC9,Tendon of Todaro,14864
XA1HX3,Transversus thoracis tendon,14865
XA4797,Tendons of the abdomen,14866
XA0101,External oblique abdominis tendon,14867
XA45G1,Internal oblique abdominis tendon,14868
XA3045,Psoas major tendon,14869
XA7V41,Psoas minor tendon,14870
XA49W5,Pyramidalis tendon,14871
XA34K5,Quadratus lumborum tendon,14872
XA1HT1,Rectus abdominis tendon,14873
XA0V25,Transversus abdominis tendon,14874
XA9Z26,Tendons of the back,14875
XA48X7,Iliocostalis tendon,14876
XA2MX3,Infraspinatus tendon,14877
XA2E69,Interspinales tendon,14878
XA8UU5,Intertransversarii tendon,14879
XA8467,Latissimus dorsi tendon,14880
XA3TD7,Longissimus tendon,14881
XA33T4,Multifidus tendon,14882
XA3P63,Rhomboid major tendon,14883
XA8918,Rhomboid minor tendon,14884
XA16J2,Rotatores tendon,14885
XA3D42,Semispinalis tendon,14886
XA28J9,Spinalis tendon,14887
XA09K4,Teres major tendon,14888
XA42P8,Teres minor tendon,14889
XA9PV0,Trapezius tendon,14890
XA1SN1,Tendons of the pelvis and perineum,14891
XA15H4,Bulbospongiosus tendon,14892
XA45X9,Coccygeus tendon,14893
XA4755,Cremaster tendon,14894
XA2BV5,Dartos tendon,14895
XA2TD5,Deep transverse perinei tendon,14896
XA6QW7,Iliococcygeus tendon,14897
XA7YP5,Ischiocavernosus tendon,14898
XA5JV1,Pubococcygeus tendon,14899
XA66F5,Puborectalis tendon,14900
XA32R3,Pubovaginalis tendon,14901
XA0WU6,Tendons of the upper extremity,14902
XA5AY5,Abductor digiti minimi tendon,14903
XA7YE1,Abductor pollicis brevis tendon,14904
XA0UY5,Abductor pollicis longus tendon,14905
XA9749,Adductor pollicis tendon,14906
XA4HK3,Anconeus tendon,14907
XA8AM4,Biceps brachii tendon,14908
XA2UD9,Long head of biceps brachii tendon,14909
XA0FB1,Short head of biceps brachii tendon,14910
XA9G06,Brachialis tendon,14911
XA3YY6,Brachioradialis tendon,14912
XA83R8,Coracobrachialis tendon,14913
XA0942,Deltoid tendon,14914
XA24P4,Dorsal Interosseous tendon,14915
XA18F0,Extensor carpi radialis brevis tendon,14916
XA1T90,Extensor carpi radialis longus tendon,14917
XA4PY2,Extensor carpi ulnaris tendon,14918
XA4WU2,Extensor digiti minimi tendon,14919
XA5H06,Extensor digitorum tendon,14920
XA4EE2,Extensor indicis tendon,14921
XA5KN6,Extensor pollicis brevis tendon,14922
XA4CG6,Extensor pollicis longus tendon,14923
XA8U10,Extensor tendon,14924
XA8H50,Flexor carpi radialis tendon,14925
XA5CE2,Flexor carpi ulnaris tendon,14926
XA23D8,Flexor digiti minimi tendon,14927
XA0GQ6,Flexor digitorum profundus tendon,14928
XA9526,Flexor digitorum superficialis tendon,14929
XA9Q34,Flexor digitorum tendon,14930
XA1Q82,Flexor pollicis brevis tendon,14931
XA92F7,Flexor pollicis longus tendon,14932
XA5YQ2,Flexor tendon,14933
XA4M25,Interossei tendon,14934
XA1X89,Levator scapulae tendon,14935
XA8TQ1,Lumbrical tendon,14936
XA9KM7,Opponens digiti minimi tendon,14937
XA3W45,Opponens pollicis tendon,14938
XA82E6,Palmar interosseous tendon,14939
XA7B73,Palmaris brevis tendon,14940
XA41L1,Palmaris longus tendon,14941
XA41Z5,Pronator quadratus tendon,14942
XA7EK5,Pronator teres tendon,14943
XA7V30,Subclavius tendon,14944
XA54N6,Subscapularis tendon,14945
XA5EJ6,Supinator tendon,14946
XA5VZ4,Supraspinatus tendon,14947
XA5RS6,Triceps brachii tendon,14948
XA5L93,Tendons of the lower extremity,14949
XA5ZK0,Abductor digiti minimi (foot) tendon,14950
XA14Z8,Abductor hallucis tendon,14951
XA8BK1,Achilles tendon,14952
XA4HF0,Adductor brevis tendon,14953
XA8B14,Adductor hallucis tendon,14954
XA1TK8,Adductor longus tendon,14955
XA8746,Adductor magnus tendon,14956
XA9381,Anterior ligament of the lower extremity,14957
XA7MT0,Articularis genu tendon,14958
XA1MF8,Biceps femoris tendon,14959
XA86H9,Dorsal interossei of foot tendon,14960
XA6230,Extensor digitorum brevis (foot) tendon,14961
XA1ZF4,Extensor digitorum longus (foot) tendon,14962
XA4NZ0,Extensor hallucis brevis tendon,14963
XA5L26,Extensor hallucis longus tendon,14964
XA8X38,Flexor digiti minimi brevis (foot) tendon,14965
XA8GD0,Flexor digitorum brevis tendon,14966
XA3MK8,Flexor digitorum longus (foot) tendon,14967
XA00Z8,Flexor hallucis brevis tendon,14968
XA1MF0,Flexor hallucis longus tendon,14969
XA5LZ0,Gastrocnemius tendon,14970
XA2HX4,Gemellus inferior tendon,14971
XA5M18,Gemellus superior tendon,14972
XA1JL3,Gluteus maximus tendon,14973
XA1387,Gluteus medius tendon,14974
XA4HK9,Gluteus minimus tendon,14975
XA12U3,Gracilis tendon,14976
XA8FT1,Iliacus tendon,14977
XA5DE3,Lumbrical of foot tendon,14978
XA3EE9,Obturator externus tendon,14979
XA2469,Obturator internus tendon,14980
XA07E4,Pectineus tendon,14981
XA3AN0,Peroneus brevis tendon,14982
XA7VY0,Peroneus longus tendon,14983
XA3D16,Peroneus tertius tendon,14984
XA3EU4,Piriformis tendon,14985
XA7L19,Plantar interossei of foot tendon,14986
XA6BZ6,Plantaris tendon,14987
XA4V24,Popliteus tendon,14988
XA1L44,Quadratus plantae tendon,14989
XA9420,Quadriceps femoris tendon,14990
XA4ZG0,Rectus femoris tendon,14991
XA0981,Sartorius tendon,14992
XA4AL5,Semimembranosus tendon,14993
XA7DY9,Semitendinosus tendon,14994
XA7E05,Soleus tendon,14995
XA33Q1,Tensor fasciae lata tendon,14996
XA8SN1,Tibialis anterior tendon,14997
XA7FR7,Tibialis posterior tendon,14998
XA8ST5,Vastus intermedius tendon,14999
XA8CQ5,Vastus lateralis tendon,15000
XA6RK3,Vastus medialis tendon,15001
XA2C51,Enthesis,15002
XA16K5,Bursa,15003
XA12U7,Bursa olecrani,15004
XA7P88,Bursa praepatellaris,15005
XA6KU8,Genitourinary system,15006
XA6KU8,Urinary system,15007
XA6KU8,Kidney,15008
XA5EP6,Renal capsule,15009
XA35W4,Renal cortex,15010
XA91E4,Renal medulla,15011
XA9Q52,Renal pyramid,15012
XA21J4,Renal pelvis,15013
XA4UD2,Renal hilum,15014
XA40R2,Glomerulus,15015
XA8AN8,Nephron,15016
XA2364,Renal tubule,15017
XA7156,Ureter,15018
XA77K2,Urinary bladder,15019
XA2PT2,Dome of bladder,15020
XA0R03,Bladder wall,15021
XA3JA5,Lateral wall of bladder,15022
XA4UM5,Anterior wall of bladder,15023
XA2562,Posterior wall of bladder,15024
XA6SR9,Superior wall of bladder,15025
XA6KF2,Trigone of bladder,15026
